route_id,service_id,trip_id,trip_headsign,block_id
101-125,XMWK11-XMWK11-Weekday-01,20289295-XMWK11-XMWK11-Weekday-01,"Bayshore",2585218
34-125,XMWK11-XMWK11-Weekday-01,20289296-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585148
67-125,XMWK11-XMWK11-Weekday-01,20289297-XMWK11-XMWK11-Weekday-01,"Pinecrest",2585445
86-125,XMWK11-XMWK11-Weekday-01,20289298-XMWK11-XMWK11-Weekday-01,"Baseline",2585790
221-125,XMWK11-XMWK11-Weekday-01,20289299-XMWK11-XMWK11-Weekday-01,"Cumberland",2585073
7-125,XMWK11-XMWK11-Weekday-01,20289300-XMWK11-XMWK11-Weekday-01,"St. Laurent",2585635
149-125,XMWK11-XMWK11-Weekday-01,20289301-XMWK11-XMWK11-Weekday-01,"Elmvale",2585469
35-125,XMWK11-XMWK11-Weekday-01,20289302-XMWK11-XMWK11-Weekday-01,"Orléans",2585083
69-125,XMWK11-XMWK11-Weekday-01,20289303-XMWK11-XMWK11-Weekday-01,"Bells Corners",2585974
86-125,XMWK11-XMWK11-Weekday-01,20289304-XMWK11-XMWK11-Weekday-01,"Elmvale",2585754
149-125,XMWK11-XMWK11-Weekday-01,20289305-XMWK11-XMWK11-Weekday-01,"Elmvale",2585419
38-125,XMWK11-XMWK11-Weekday-01,20289306-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585650
34-125,XMWK11-XMWK11-Weekday-01,20289307-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585981
37-125,XMWK11-XMWK11-Weekday-01,20289308-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585922
38-125,XMWK11-XMWK11-Weekday-01,20289309-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585140
30-125,XMWK11-XMWK11-Weekday-01,20289310-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585368
35-125,XMWK11-XMWK11-Weekday-01,20289311-XMWK11-XMWK11-Weekday-01,"Orléans",2585232
76-125,XMWK11-XMWK11-Weekday-01,20289312-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585335
20-125,XMWK11-XMWK11-Weekday-01,20289313-XMWK11-XMWK11-Weekday-01,"Orléans",2585904
96-125,XMWK11-XMWK11-Weekday-01,20289314-XMWK11-XMWK11-Weekday-01,"Kanata Terry Fox",2585762
31-125,XMWK11-XMWK11-Weekday-01,20289315-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585489
41-125,XMWK11-XMWK11-Weekday-01,20289316-XMWK11-XMWK11-Weekday-01,"Walkley",2585458
77-125,XMWK11-XMWK11-Weekday-01,20289317-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585436
114-125,XMWK11-XMWK11-Weekday-01,20289318-XMWK11-XMWK11-Weekday-01,"Hurdman",2585423
283-125,XMWK11-XMWK11-Weekday-01,20289319-XMWK11-XMWK11-Weekday-01,"Richmond",2585099
263-125,XMWK11-XMWK11-Weekday-01,20289320-XMWK11-XMWK11-Weekday-01,"Stittsville",2585731
43-125,XMWK11-XMWK11-Weekday-01,20289321-XMWK11-XMWK11-Weekday-01,"Conroy",2585216
73-125,XMWK11-XMWK11-Weekday-01,20289322-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585737
124-125,XMWK11-XMWK11-Weekday-01,20289323-XMWK11-XMWK11-Weekday-01,"Beacon Hill",2585491
124-125,XMWK11-XMWK11-Weekday-01,20289324-XMWK11-XMWK11-Weekday-01,"Hurdman",2585491
178-125,XMWK11-XMWK11-Weekday-01,20289325-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585950
192-125,XMWK11-XMWK11-Weekday-01,20289326-XMWK11-XMWK11-Weekday-01,"Hurdman",2585107
71-125,XMWK11-XMWK11-Weekday-01,20289327-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585402
86-125,XMWK11-XMWK11-Weekday-01,20289328-XMWK11-XMWK11-Weekday-01,"Elmvale",2585710
31-125,XMWK11-XMWK11-Weekday-01,20289329-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585676
35-125,XMWK11-XMWK11-Weekday-01,20289330-XMWK11-XMWK11-Weekday-01,"Orléans",2585415
73-125,XMWK11-XMWK11-Weekday-01,20289331-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585630
35-125,XMWK11-XMWK11-Weekday-01,20289332-XMWK11-XMWK11-Weekday-01,"Orléans",2585770
77-125,XMWK11-XMWK11-Weekday-01,20289333-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585467
170-125,XMWK11-XMWK11-Weekday-01,20289334-XMWK11-XMWK11-Weekday-01,"Fallowfield",2585767
70-125,XMWK11-XMWK11-Weekday-01,20289335-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585162
62-125,XMWK11-XMWK11-Weekday-01,20289336-XMWK11-XMWK11-Weekday-01,"Kanata",2585076
130-125,XMWK11-XMWK11-Weekday-01,20289337-XMWK11-XMWK11-Weekday-01,"Innes Jeanne d'Arc",2585453
149-125,XMWK11-XMWK11-Weekday-01,20289338-XMWK11-XMWK11-Weekday-01,"Elmvale",2585439
140-125,XMWK11-XMWK11-Weekday-01,20289339-XMWK11-XMWK11-Weekday-01,"McCarthy",2586043
35-125,XMWK11-XMWK11-Weekday-01,20289340-XMWK11-XMWK11-Weekday-01,"Orléans",2585380
149-125,XMWK11-XMWK11-Weekday-01,20289341-XMWK11-XMWK11-Weekday-01,"Elmvale",2585424
66-125,XMWK11-XMWK11-Weekday-01,20289342-XMWK11-XMWK11-Weekday-01,"Kanata",2585770
31-125,XMWK11-XMWK11-Weekday-01,20289343-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585775
66-125,XMWK11-XMWK11-Weekday-01,20289344-XMWK11-XMWK11-Weekday-01,"Kanata",2585108
35-125,XMWK11-XMWK11-Weekday-01,20289345-XMWK11-XMWK11-Weekday-01,"Orléans",2585438
69-125,XMWK11-XMWK11-Weekday-01,20289346-XMWK11-XMWK11-Weekday-01,"Bells Corners",2585458
77-125,XMWK11-XMWK11-Weekday-01,20289347-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585092
178-125,XMWK11-XMWK11-Weekday-01,20289348-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585950
176-125,XMWK11-XMWK11-Weekday-01,20289349-XMWK11-XMWK11-Weekday-01,"Barrhaven Centre",2585816
37-125,XMWK11-XMWK11-Weekday-01,20289350-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585219
68-125,XMWK11-XMWK11-Weekday-01,20289351-XMWK11-XMWK11-Weekday-01,"Kanata",2585216
24-125,XMWK11-XMWK11-Weekday-01,20289352-XMWK11-XMWK11-Weekday-01,"Beacon Hill",2585394
27-125,XMWK11-XMWK11-Weekday-01,20289353-XMWK11-XMWK11-Weekday-01,"Orléans",2585798
6-125,XMWK11-XMWK11-Weekday-01,20289354-XMWK11-XMWK11-Weekday-01,"Carling",2585419
149-125,XMWK11-XMWK11-Weekday-01,20289355-XMWK11-XMWK11-Weekday-01,"Elmvale",2585424
21-125,XMWK11-XMWK11-Weekday-01,20289356-XMWK11-XMWK11-Weekday-01,"Orléans",2585085
61-125,XMWK11-XMWK11-Weekday-01,20289357-XMWK11-XMWK11-Weekday-01,"Kanata",2585150
21-125,XMWK11-XMWK11-Weekday-01,20289358-XMWK11-XMWK11-Weekday-01,"Orléans",2585973
31-125,XMWK11-XMWK11-Weekday-01,20289359-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585349
60-125,XMWK11-XMWK11-Weekday-01,20289360-XMWK11-XMWK11-Weekday-01,"Kanata N.",2585222
21-125,XMWK11-XMWK11-Weekday-01,20289361-XMWK11-XMWK11-Weekday-01,"Orléans",2585133
148-125,XMWK11-XMWK11-Weekday-01,20289362-XMWK11-XMWK11-Weekday-01,"Elmvale",2586034
21-125,XMWK11-XMWK11-Weekday-01,20289363-XMWK11-XMWK11-Weekday-01,"Orléans",2585504
38-125,XMWK11-XMWK11-Weekday-01,20289364-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585734
192-125,XMWK11-XMWK11-Weekday-01,20289365-XMWK11-XMWK11-Weekday-01,"Hurdman",2585246
21-125,XMWK11-XMWK11-Weekday-01,20289366-XMWK11-XMWK11-Weekday-01,"Orléans",2585323
30-125,XMWK11-XMWK11-Weekday-01,20289367-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585248
31-125,XMWK11-XMWK11-Weekday-01,20289368-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585103
31-125,XMWK11-XMWK11-Weekday-01,20289369-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585443
27-125,XMWK11-XMWK11-Weekday-01,20289370-XMWK11-XMWK11-Weekday-01,"Orléans",2585276
70-125,XMWK11-XMWK11-Weekday-01,20289371-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585348
86-125,XMWK11-XMWK11-Weekday-01,20289372-XMWK11-XMWK11-Weekday-01,"Elmvale",2585683
37-125,XMWK11-XMWK11-Weekday-01,20289373-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585123
61-125,XMWK11-XMWK11-Weekday-01,20289374-XMWK11-XMWK11-Weekday-01,"Kanata",2585190
140-125,XMWK11-XMWK11-Weekday-01,20289375-XMWK11-XMWK11-Weekday-01,"McCarthy",2585231
148-125,XMWK11-XMWK11-Weekday-01,20289376-XMWK11-XMWK11-Weekday-01,"Elmvale",2585119
38-125,XMWK11-XMWK11-Weekday-01,20289377-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585734
232-125,XMWK11-XMWK11-Weekday-01,20289378-XMWK11-XMWK11-Weekday-01,"Vars",2585268
172-125,XMWK11-XMWK11-Weekday-01,20289379-XMWK11-XMWK11-Weekday-01,"Bayshore",2585868
34-125,XMWK11-XMWK11-Weekday-01,20289380-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585812
67-125,XMWK11-XMWK11-Weekday-01,20289381-XMWK11-XMWK11-Weekday-01,"Pinecrest",2585824
31-125,XMWK11-XMWK11-Weekday-01,20289382-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585141
101-125,XMWK11-XMWK11-Weekday-01,20289383-XMWK11-XMWK11-Weekday-01,"Bayshore",2585307
178-125,XMWK11-XMWK11-Weekday-01,20289384-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585950
30-125,XMWK11-XMWK11-Weekday-01,20289385-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585608
148-125,XMWK11-XMWK11-Weekday-01,20289386-XMWK11-XMWK11-Weekday-01,"Hurdman",2585720
77-125,XMWK11-XMWK11-Weekday-01,20289387-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585344
37-125,XMWK11-XMWK11-Weekday-01,20289388-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585453
40-125,XMWK11-XMWK11-Weekday-01,20289389-XMWK11-XMWK11-Weekday-01,"Blossom Park",2585958
7-125,XMWK11-XMWK11-Weekday-01,20289390-XMWK11-XMWK11-Weekday-01,"St. Laurent",2585366
76-125,XMWK11-XMWK11-Weekday-01,20289391-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585826
148-125,XMWK11-XMWK11-Weekday-01,20289392-XMWK11-XMWK11-Weekday-01,"Elmvale",2585672
40-125,XMWK11-XMWK11-Weekday-01,20289393-XMWK11-XMWK11-Weekday-01,"Blossom Park",2585818
146-125,XMWK11-XMWK11-Weekday-01,20289394-XMWK11-XMWK11-Weekday-01,"Hurdman",2585165
35-125,XMWK11-XMWK11-Weekday-01,20289395-XMWK11-XMWK11-Weekday-01,"Orléans",2585546
77-125,XMWK11-XMWK11-Weekday-01,20289396-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585936
178-125,XMWK11-XMWK11-Weekday-01,20289397-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585950
41-125,XMWK11-XMWK11-Weekday-01,20289398-XMWK11-XMWK11-Weekday-01,"Walkley",2585169
148-125,XMWK11-XMWK11-Weekday-01,20289399-XMWK11-XMWK11-Weekday-01,"Elmvale",2585973
149-125,XMWK11-XMWK11-Weekday-01,20289400-XMWK11-XMWK11-Weekday-01,"Elmvale",2585963
149-125,XMWK11-XMWK11-Weekday-01,20289401-XMWK11-XMWK11-Weekday-01,"Hurdman",2585973
156-125,XMWK11-XMWK11-Weekday-01,20289402-XMWK11-XMWK11-Weekday-01,"Merivale",2585786
124-125,XMWK11-XMWK11-Weekday-01,20289403-XMWK11-XMWK11-Weekday-01,"Beacon Hill",2585538
124-125,XMWK11-XMWK11-Weekday-01,20289404-XMWK11-XMWK11-Weekday-01,"Hurdman",2585538
148-125,XMWK11-XMWK11-Weekday-01,20289405-XMWK11-XMWK11-Weekday-01,"Elmvale",2585720
77-125,XMWK11-XMWK11-Weekday-01,20289406-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585738
176-125,XMWK11-XMWK11-Weekday-01,20289407-XMWK11-XMWK11-Weekday-01,"Barrhaven Centre",2585444
148-125,XMWK11-XMWK11-Weekday-01,20289408-XMWK11-XMWK11-Weekday-01,"Elmvale",2586017
70-125,XMWK11-XMWK11-Weekday-01,20289409-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585246
98-125,XMWK11-XMWK11-Weekday-01,20289410-XMWK11-XMWK11-Weekday-01,"Hawthorne",2585112
146-125,XMWK11-XMWK11-Weekday-01,20289411-XMWK11-XMWK11-Weekday-01,"South Keys",2585657
67-125,XMWK11-XMWK11-Weekday-01,20289412-XMWK11-XMWK11-Weekday-01,"Pinecrest",2585507
140-125,XMWK11-XMWK11-Weekday-01,20289413-XMWK11-XMWK11-Weekday-01,"McCarthy",2585359
66-125,XMWK11-XMWK11-Weekday-01,20289414-XMWK11-XMWK11-Weekday-01,"Kanata",2585730
101-125,XMWK11-XMWK11-Weekday-01,20289415-XMWK11-XMWK11-Weekday-01,"St. Laurent",2585240
27-125,XMWK11-XMWK11-Weekday-01,20289416-XMWK11-XMWK11-Weekday-01,"Orléans",2585908
43-125,XMWK11-XMWK11-Weekday-01,20289417-XMWK11-XMWK11-Weekday-01,"Conroy",2585432
174-125,XMWK11-XMWK11-Weekday-01,20289418-XMWK11-XMWK11-Weekday-01,"Knoxdale",2585767
66-125,XMWK11-XMWK11-Weekday-01,20289419-XMWK11-XMWK11-Weekday-01,"Kanata",2585562
38-125,XMWK11-XMWK11-Weekday-01,20289420-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585427
182-125,XMWK11-XMWK11-Weekday-01,20289421-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585974
262-125,XMWK11-XMWK11-Weekday-01,20289422-XMWK11-XMWK11-Weekday-01,"Stittsville",2585362
146-125,XMWK11-XMWK11-Weekday-01,20289423-XMWK11-XMWK11-Weekday-01,"Hurdman",2585424
147-125,XMWK11-XMWK11-Weekday-01,20289424-XMWK11-XMWK11-Weekday-01,"Uplands South Keys",2585198
156-125,XMWK11-XMWK11-Weekday-01,20289425-XMWK11-XMWK11-Weekday-01,"Merivale",2585773
245-125,XMWK11-XMWK11-Weekday-01,20289426-XMWK11-XMWK11-Weekday-01,"Manotick",2586055
27-125,XMWK11-XMWK11-Weekday-01,20289427-XMWK11-XMWK11-Weekday-01,"Orléans",2585508
73-125,XMWK11-XMWK11-Weekday-01,20289428-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585775
76-125,XMWK11-XMWK11-Weekday-01,20289429-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585448
87-125,XMWK11-XMWK11-Weekday-01,20289430-XMWK11-XMWK11-Weekday-01,"South Keys",2586022
38-125,XMWK11-XMWK11-Weekday-01,20289431-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585952
66-125,XMWK11-XMWK11-Weekday-01,20289432-XMWK11-XMWK11-Weekday-01,"Kanata",2585115
62-125,XMWK11-XMWK11-Weekday-01,20289433-XMWK11-XMWK11-Weekday-01,"Kanata",2585952
116-125,XMWK11-XMWK11-Weekday-01,20289434-XMWK11-XMWK11-Weekday-01,"Greenboro",2585738
77-125,XMWK11-XMWK11-Weekday-01,20289435-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585834
65-125,XMWK11-XMWK11-Weekday-01,20289436-XMWK11-XMWK11-Weekday-01,"Kanata",2585967
76-125,XMWK11-XMWK11-Weekday-01,20289437-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585760
101-125,XMWK11-XMWK11-Weekday-01,20289438-XMWK11-XMWK11-Weekday-01,"St. Laurent",2585370
149-125,XMWK11-XMWK11-Weekday-01,20289439-XMWK11-XMWK11-Weekday-01,"Elmvale",2585424
176-125,XMWK11-XMWK11-Weekday-01,20289440-XMWK11-XMWK11-Weekday-01,"Barrhaven Centre",2585721
114-125,XMWK11-XMWK11-Weekday-01,20289441-XMWK11-XMWK11-Weekday-01,"Greenboro",2585999
71-125,XMWK11-XMWK11-Weekday-01,20289442-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585143
77-125,XMWK11-XMWK11-Weekday-01,20289443-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585886
41-125,XMWK11-XMWK11-Weekday-01,20289444-XMWK11-XMWK11-Weekday-01,"Walkley",2585402
38-125,XMWK11-XMWK11-Weekday-01,20289445-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585311
70-125,XMWK11-XMWK11-Weekday-01,20289446-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585195
147-125,XMWK11-XMWK11-Weekday-01,20289447-XMWK11-XMWK11-Weekday-01,"Uplands South Keys",2585198
7-125,XMWK11-XMWK11-Weekday-01,20289448-XMWK11-XMWK11-Weekday-01,"St. Laurent",2585784
114-125,XMWK11-XMWK11-Weekday-01,20289449-XMWK11-XMWK11-Weekday-01,"Hurdman",2585840
87-125,XMWK11-XMWK11-Weekday-01,20289450-XMWK11-XMWK11-Weekday-01,"South Keys",2585869
40-125,XMWK11-XMWK11-Weekday-01,20289451-XMWK11-XMWK11-Weekday-01,"Blossom Park",2585344
77-125,XMWK11-XMWK11-Weekday-01,20289452-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585233
34-125,XMWK11-XMWK11-Weekday-01,20289453-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585684
40-125,XMWK11-XMWK11-Weekday-01,20289454-XMWK11-XMWK11-Weekday-01,"Blossom Park",2585492
149-125,XMWK11-XMWK11-Weekday-01,20289455-XMWK11-XMWK11-Weekday-01,"Elmvale",2585439
231-125,XMWK11-XMWK11-Weekday-01,20289456-XMWK11-XMWK11-Weekday-01,"Navan",2585487
176-125,XMWK11-XMWK11-Weekday-01,20289457-XMWK11-XMWK11-Weekday-01,"Barrhaven Centre",2586050
192-125,XMWK11-XMWK11-Weekday-01,20289458-XMWK11-XMWK11-Weekday-01,"Hurdman",2585626
73-125,XMWK11-XMWK11-Weekday-01,20289459-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585861
73-125,XMWK11-XMWK11-Weekday-01,20289460-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585476
283-125,XMWK11-XMWK11-Weekday-01,20289461-XMWK11-XMWK11-Weekday-01,"Richmond",2585153
40-125,XMWK11-XMWK11-Weekday-01,20289462-XMWK11-XMWK11-Weekday-01,"Blossom Park",2585817
40-125,XMWK11-XMWK11-Weekday-01,20289463-XMWK11-XMWK11-Weekday-01,"Blossom Park",2585696
73-125,XMWK11-XMWK11-Weekday-01,20289464-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585651
41-125,XMWK11-XMWK11-Weekday-01,20289465-XMWK11-XMWK11-Weekday-01,"Walkley",2585903
149-125,XMWK11-XMWK11-Weekday-01,20289466-XMWK11-XMWK11-Weekday-01,"Elmvale",2585439
43-125,XMWK11-XMWK11-Weekday-01,20289467-XMWK11-XMWK11-Weekday-01,"Conroy",2585802
27-125,XMWK11-XMWK11-Weekday-01,20289468-XMWK11-XMWK11-Weekday-01,"Orléans",2585508
71-125,XMWK11-XMWK11-Weekday-01,20289469-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585778
31-125,XMWK11-XMWK11-Weekday-01,20289470-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585872
38-125,XMWK11-XMWK11-Weekday-01,20289471-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585454
174-125,XMWK11-XMWK11-Weekday-01,20289472-XMWK11-XMWK11-Weekday-01,"Knoxdale",2585402
40-125,XMWK11-XMWK11-Weekday-01,20289473-XMWK11-XMWK11-Weekday-01,"Blossom Park",2585271
65-125,XMWK11-XMWK11-Weekday-01,20289474-XMWK11-XMWK11-Weekday-01,"Kanata",2585922
283-125,XMWK11-XMWK11-Weekday-01,20289475-XMWK11-XMWK11-Weekday-01,"Richmond",2585605
40-125,XMWK11-XMWK11-Weekday-01,20289476-XMWK11-XMWK11-Weekday-01,"Blossom Park",2585727
169-125,XMWK11-XMWK11-Weekday-01,20289477-XMWK11-XMWK11-Weekday-01,"Eagleson",2585127
156-125,XMWK11-XMWK11-Weekday-01,20289478-XMWK11-XMWK11-Weekday-01,"Merivale",2585704
27-125,XMWK11-XMWK11-Weekday-01,20289479-XMWK11-XMWK11-Weekday-01,"Orléans",2585191
37-125,XMWK11-XMWK11-Weekday-01,20289480-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585540
178-125,XMWK11-XMWK11-Weekday-01,20289481-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585950
182-125,XMWK11-XMWK11-Weekday-01,20289482-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585594
140-125,XMWK11-XMWK11-Weekday-01,20289483-XMWK11-XMWK11-Weekday-01,"McCarthy",2585995
87-125,XMWK11-XMWK11-Weekday-01,20289484-XMWK11-XMWK11-Weekday-01,"South Keys",2585679
263-125,XMWK11-XMWK11-Weekday-01,20289485-XMWK11-XMWK11-Weekday-01,"Stittsville",2585272
40-125,XMWK11-XMWK11-Weekday-01,20289486-XMWK11-XMWK11-Weekday-01,"Blossom Park",2585806
96-125,XMWK11-XMWK11-Weekday-01,20289487-XMWK11-XMWK11-Weekday-01,"Kanata Terry Fox",2586035
21-125,XMWK11-XMWK11-Weekday-01,20289488-XMWK11-XMWK11-Weekday-01,"Orléans",2585085
22-125,XMWK11-XMWK11-Weekday-01,20289489-XMWK11-XMWK11-Weekday-01,"Millennium",2585976
76-125,XMWK11-XMWK11-Weekday-01,20289490-XMWK11-XMWK11-Weekday-01,"Barrhaven",2585646
180-125,XMWK11-XMWK11-Weekday-01,20289491-XMWK11-XMWK11-Weekday-01,"Bayshore",2585987
62-125,XMWK11-XMWK11-Weekday-01,20289492-XMWK11-XMWK11-Weekday-01,"Kanata",2585372
172-125,XMWK11-XMWK11-Weekday-01,20289493-XMWK11-XMWK11-Weekday-01,"Bayshore",2585868
156-125,XMWK11-XMWK11-Weekday-01,20289494-XMWK11-XMWK11-Weekday-01,"Merivale",2585786
35-125,XMWK11-XMWK11-Weekday-01,20289495-XMWK11-XMWK11-Weekday-01,"Orléans",2585461
70-125,XMWK11-XMWK11-Weekday-01,20289496-XMWK11-XMWK11-Weekday-01,"Barrhaven",2586042
30-125,XMWK11-XMWK11-Weekday-01,20289497-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585248
69-125,XMWK11-XMWK11-Weekday-01,20289498-XMWK11-XMWK11-Weekday-01,"Bells Corners",2585619
172-125,XMWK11-XMWK11-Weekday-01,20289499-XMWK11-XMWK11-Weekday-01,"Bayshore",2585868
67-125,XMWK11-XMWK11-Weekday-01,20289500-XMWK11-XMWK11-Weekday-01,"Pinecrest",2585579
86-125,XMWK11-XMWK11-Weekday-01,20289501-XMWK11-XMWK11-Weekday-01,"Elmvale",2585790
34-125,XMWK11-XMWK11-Weekday-01,20289502-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585545
263-125,XMWK11-XMWK11-Weekday-01,20289503-XMWK11-XMWK11-Weekday-01,"Stittsville",2585973
263-125,XMWK11-XMWK11-Weekday-01,20289504-XMWK11-XMWK11-Weekday-01,"Stittsville",2585935
176-125,XMWK11-XMWK11-Weekday-01,20289505-XMWK11-XMWK11-Weekday-01,"Barrhaven Centre",2585969
87-125,XMWK11-XMWK11-Weekday-01,20289506-XMWK11-XMWK11-Weekday-01,"South Keys",2585599
37-125,XMWK11-XMWK11-Weekday-01,20289507-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585896
135-125,XMWK11-XMWK11-Weekday-01,20289508-XMWK11-XMWK11-Weekday-01,"Esprit",2585461
21-125,XMWK11-XMWK11-Weekday-01,20289509-XMWK11-XMWK11-Weekday-01,"Orléans",2586037
61-125,XMWK11-XMWK11-Weekday-01,20289510-XMWK11-XMWK11-Weekday-01,"Kanata",2585710
43-125,XMWK11-XMWK11-Weekday-01,20289511-XMWK11-XMWK11-Weekday-01,"Conroy",2585970
20-125,XMWK11-XMWK11-Weekday-01,20289512-XMWK11-XMWK11-Weekday-01,"Orléans",2585282
148-125,XMWK11-XMWK11-Weekday-01,20289513-XMWK11-XMWK11-Weekday-01,"Elmvale",2586043
192-125,XMWK11-XMWK11-Weekday-01,20289514-XMWK11-XMWK11-Weekday-01,"Hurdman",2585646
41-125,XMWK11-XMWK11-Weekday-01,20289515-XMWK11-XMWK11-Weekday-01,"Walkley",2585620
30-125,XMWK11-XMWK11-Weekday-01,20289516-XMWK11-XMWK11-Weekday-01,"Jeanne d'Arc",2585897
60-125,XMWK11-XMWK11-Weekday-01,20289517-XMWK11-XMWK11-Weekday-01,"Kanata N.",2585980
67-125,XMWK11-XMWK11-Weekday-01,20289518-XMWK11-XMWK11-Weekday-01,"Pinecrest",2585563
61-125,XMWK11-XMWK11-Weekday-01,20289519-XMWK11-XMWK11-Weekday-01,"Kanata",2585979
172-125,XMWK11-XMWK11-Weekday-01,20289520-XMWK11-XMWK11-Weekday-01,"Bayshore",2585868
61-125,XMWK11-XMWK11-Weekday-01,20289521-XMWK11-XMWK11-Weekday-01,"Kanata",2585242
43-125,XMWK11-XMWK11-Weekday-01,20289522-XMWK11-XMWK11-Weekday-01,"Conroy",2585419
149-125,XMWK11-XMWK11-Weekday-01,20289523-XMWK11-XMWK11-Weekday-01,"Hurdman",2585424
68-125,XMWK11-XMWK11-Weekday-01,20289524-XMWK11-XMWK11-Weekday-01,"Kanata",2585626
182-125,XMWK11-XMWK11-Weekday-01,20289525-XMWK11-XMWK11-Weekday-01,"Lincoln Fields",2585855
61-125,XMWK11-XMWK11-Weekday-01,20289526-XMWK11-XMWK11-Weekday-01,"Kanata",2585929
172-125,XMWK11-XMWK11-Weekday-01,20289527-XMWK11-XMWK11-Weekday-01,"Bayshore",2585627
114-125,XMWK11-XMWK11-Weekday-01,20289528-XMWK11-XMWK11-Weekday-01,"Hurdman",2585721
40-125,XMWK11-XMWK11-Weekday-01,20289529-XMWK11-XMWK11-Weekday-01,"Blossom Park",2585448
148-125,XMWK11-XMWK11-Weekday-01,20289530-XMWK11-XMWK11-Weekday-01,"Hurdman",2585720
66-125,XMWK11-XMWK11-Weekday-01,20289531-XMWK11-XMWK11-Weekday-01,"Kanata",2585982
65-125,XMWK11-XMWK11-Weekday-01,20289532-XMWK11-XMWK11-Weekday-01,"Kanata",2585711
68-125,XMWK11-XMWK11-Weekday-01,20289533-XMWK11-XMWK11-Weekday-01,"Kanata",2585612
262-125,XMWK11-XMWK11-Weekday-01,20289534-XMWK11-XMWK11-Weekday-01,"Stittsville",2585977
86-125,XMWK11-XMWK11-Weekday-01,20289535-XMWK11-XMWK11-Weekday-01,"Elmvale",2585588
